,PROV,circuito,P09,P09_count
11782,18.0,0005C,3,361
11783,18.0,0005C,4,10481
11784,18.0,0005C,5,928
11785,18.0,0005C,6,2119
11786,18.0,0005C,7,2068
11787,18.0,0005C,8,58
11788,18.0,0005C,9,138
11789,18.0,00060,0,321
11790,18.0,00060,2,2663
11791,18.0,00060,3,36
11792,18.0,00060,4,2205
11793,18.0,00060,5,138
11794,18.0,00060,6,952
11795,18.0,00060,7,297
11796,18.0,00061,0,244
11797,18.0,00061,2,1707
11798,18.0,00061,3,50
11799,18.0,00061,4,833
11800,18.0,00061,5,92
11801,18.0,00061,6,209
11802,18.0,00061,7,68
11803,18.0,00062,0,103
11804,18.0,00062,2,544
11805,18.0,00063,0,53
11806,18.0,00063,2,252
11807,18.0,00064,0,60
11808,18.0,00064,2,319
11809,18.0,00064,3,6
11810,18.0,00064,4,45
11811,18.0,00065,0,85
11812,18.0,00065,2,316
11813,18.0,00065,4,29
11814,18.0,00066,2,171
11815,18.0,00067,0,155
11816,18.0,00067,2,1940
11817,18.0,00067,3,59
11818,18.0,00067,4,1147
11819,18.0,00067,5,72
11820,18.0,00067,6,295
11821,18.0,00067,7,145
11822,18.0,00068,0,561
11823,18.0,00068,2,8134
11824,18.0,00068,3,205
11825,18.0,00068,4,5761
11826,18.0,00068,5,419
11827,18.0,00068,6,1830
11828,18.0,00068,7,830
11829,18.0,00068,8,44
11830,18.0,00068,9,57
11831,18.0,00069,2,290
11832,18.0,00070,0,82
11833,18.0,00070,1,7
11834,18.0,00070,2,1152
11835,18.0,00070,4,234
11836,18.0,00070,5,21
11837,18.0,00070,6,27
11838,18.0,00071,0,90
11839,18.0,00071,2,1178
11840,18.0,00071,4,162
11841,18.0,00071,6,26
11842,18.0,00073,0,56
11843,18.0,00073,2,702
11844,18.0,00073,3,6
11845,18.0,00073,4,93
11846,18.0,00073,5,17
11847,18.0,00074,0,71
11848,18.0,00074,2,493
11849,18.0,00075,0,79
11850,18.0,00075,2,630
11851,18.0,00075,4,239
11852,18.0,00075,5,25
11853,18.0,00075,6,23
11854,18.0,00076,0,190
11855,18.0,00076,2,2272
11856,18.0,00076,3,44
11857,18.0,00076,4,1500
11858,18.0,00076,5,122
11859,18.0,00076,6,450
11860,18.0,00076,7,144
11861,18.0,00077,0,255
11862,18.0,00077,2,2251
11863,18.0,00077,3,38
11864,18.0,00077,4,1435
11865,18.0,00077,5,101
11866,18.0,00077,6,607
11867,18.0,00077,7,156
11868,18.0,00078,0,91
11869,18.0,00078,2,754
11870,18.0,00078,4,324
11871,18.0,00078,6,66
11872,18.0,00079,0,166
11873,18.0,00079,2,1489
11874,18.0,00079,4,463
11875,18.0,00079,5,37
11876,18.0,00079,6,70
11877,18.0,0007A,0,274
11878,18.0,0007A,2,3503
11879,18.0,0007A,3,139
11880,18.0,0007A,4,4193
11881,18.0,0007A,5,290
11882,18.0,0007A,6,838
11883,18.0,0007A,7,1481
11884,18.0,0007A,8,38
11885,18.0,0007B,0,294
11886,18.0,0007B,2,5263
11887,18.0,0007B,3,178
11888,18.0,0007B,4,6328
11889,18.0,0007B,5,583
11890,18.0,0007B,6,1339
11891,18.0,0007B,7,1900
11892,18.0,0007B,8,55
11893,18.0,0007B,9,61
11894,18.0,00080,0,104
11895,18.0,00080,2,507
11896,18.0,00080,4,151
11897,18.0,00081,0,67
11898,18.0,00081,2,607
11899,18.0,00081,4,133
11900,18.0,00082,0,139
11901,18.0,00082,2,914
11902,18.0,00082,3,28
11903,18.0,00082,4,419
11904,18.0,00082,6,79
11905,18.0,00082,7,31
11906,18.0,00082,8,5
11907,18.0,00082,9,3
11908,18.0,00083,0,96
11909,18.0,00083,2,1507
11910,18.0,00083,4,1085
11911,18.0,00083,5,56
11912,18.0,00083,6,403
11913,18.0,00083,7,109
11914,18.0,00084,0,82
11915,18.0,00084,2,676
11916,18.0,00084,4,142
11917,18.0,00084,6,14
11918,18.0,00085,0,50
11919,18.0,00085,2,642
11920,18.0,00085,3,8
11921,18.0,00085,4,204
11922,18.0,00085,5,22
11923,18.0,00085,6,42
11924,18.0,00086,2,166
11925,18.0,00087,0,36
11926,18.0,00087,2,436
11927,18.0,00087,4,78
11928,18.0,00088,0,57
11929,18.0,00088,2,543
11930,18.0,00088,3,10
11931,18.0,00088,4,187
11932,18.0,00090,0,124
11933,18.0,00090,2,1390
11934,18.0,00090,3,42
11935,18.0,00090,4,797
11936,18.0,00090,5,141
11937,18.0,00090,6,209
11938,18.0,00090,7,70
11939,18.0,00091,0,282
11940,18.0,00091,2,3419
11941,18.0,00091,3,94
11942,18.0,00091,4,2546
11943,18.0,00091,5,138
11944,18.0,00091,6,944
11945,18.0,00091,7,318
11946,18.0,00091,9,26
11947,18.0,00092,0,101
11948,18.0,00092,2,1202
11949,18.0,00092,3,27
11950,18.0,00092,4,454
11951,18.0,00092,5,28
11952,18.0,00092,6,89
11953,18.0,00093,0,142
11954,18.0,00093,2,1152
11955,18.0,00093,4,166
11956,18.0,00093,6,18
11957,18.0,00094,0,142
11958,18.0,00094,2,1201
11959,18.0,00094,3,34
11960,18.0,00094,4,609
11961,18.0,00094,5,62
11962,18.0,00094,6,155
11963,18.0,00095,0,74
11964,18.0,00095,2,635
11965,18.0,00096,0,172
11966,18.0,00096,2,1575
11967,18.0,00096,3,31
11968,18.0,00096,4,1261
11969,18.0,00096,5,57
11970,18.0,00096,6,340
11971,18.0,00096,7,125
11972,18.0,00097,0,142
11973,18.0,00097,2,1012
11974,18.0,00097,4,404
11975,18.0,00097,7,19
11976,18.0,00098,0,66
11977,18.0,00098,2,519
11978,18.0,00098,4,167
11979,18.0,00098,6,36
11980,18.0,00099,0,35
11981,18.0,00099,2,305
11982,18.0,00099,6,8
11983,18.0,0009A,0,36
11984,18.0,0009A,1,10
11985,18.0,0009A,2,528
11986,18.0,0009A,3,44
11987,18.0,0009A,4,263
11988,18.0,0009A,5,34
11989,18.0,0009A,6,32
11990,18.0,00100,0,90
11991,18.0,00100,2,992
11992,18.0,00100,3,15
11993,18.0,00100,4,586
11994,18.0,00100,5,40
11995,18.0,00100,6,123
11996,18.0,00102,0,324
11997,18.0,00102,2,1728
11998,18.0,00102,3,83
11999,18.0,00102,4,650
12000,18.0,00102,5,68
12001,18.0,00102,6,152
12002,18.0,00102,7,39
12003,18.0,00103,0,57
12004,18.0,00103,2,278
12005,18.0,00103,4,49
12006,18.0,00103,6,8
12007,18.0,00103,7,5
12008,18.0,00104,0,74
12009,18.0,00104,2,517
12010,18.0,00104,3,17
12011,18.0,00104,4,65
12012,18.0,00104,5,10
12013,18.0,00105,2,231
12014,18.0,00105,4,60
12015,18.0,00105,6,13
12016,18.0,00106,0,428
12017,18.0,00106,2,3209
12018,18.0,00106,3,98
12019,18.0,00106,4,1203
12020,18.0,00106,5,119
12021,18.0,00106,7,106
12022,18.0,00108,0,154
12023,18.0,00108,2,1763
12024,18.0,00108,3,61
12025,18.0,00108,4,893
12026,18.0,00108,5,107
12027,18.0,00108,6,280
12028,18.0,00108,7,108
12029,18.0,00109,0,140
12030,18.0,00109,2,1108
12031,18.0,00109,3,22
12032,18.0,00109,4,372
12033,18.0,00109,5,57
12034,18.0,00109,6,97
12035,18.0,00109,7,37
12036,18.0,00110,0,49
12037,18.0,00110,2,412
12038,18.0,00110,3,7
12039,18.0,00110,4,79
12040,18.0,00111,2,194
12041,18.0,00111,4,24
12042,18.0,00111,6,7
12043,18.0,00111,7,6
12044,18.0,00112,0,207
12045,18.0,00112,1,9
12046,18.0,00112,2,2979
12047,18.0,00112,3,110
12048,18.0,00112,4,3360
12049,18.0,00112,5,219
12050,18.0,00112,6,725
12051,18.0,00112,7,600
12052,18.0,00112,8,33
12053,18.0,00113,0,211
12054,18.0,00113,1,9
12055,18.0,00113,2,2062
12056,18.0,00113,3,108
12057,18.0,00113,4,1920
12058,18.0,00113,5,127
12059,18.0,00113,6,284
12060,18.0,00113,7,209
12061,18.0,00113,9,19
12062,18.0,00114,0,81
12063,18.0,00114,2,502
12064,18.0,00114,4,282
12065,18.0,00114,5,33
12066,18.0,00114,6,28
12067,18.0,00115,2,100
12068,18.0,00115,4,32
12069,18.0,00116,2,99
12070,18.0,00117,0,59
12071,18.0,00117,2,480
12072,18.0,00117,4,208
12073,18.0,00118,0,61
12074,18.0,00118,2,559
12075,18.0,00118,3,22
12076,18.0,00118,4,317
12077,18.0,00118,6,56
12078,18.0,00118,7,41
12079,18.0,00119,0,160
12080,18.0,00119,2,1799
12081,18.0,00119,3,50
12082,18.0,00119,4,762
12083,18.0,00119,5,176
12084,18.0,00119,6,213
12085,18.0,00119,7,88
12086,18.0,0011A,2,473
12087,18.0,0011A,3,23
12088,18.0,0011A,4,287
12089,18.0,0011A,6,48
12090,18.0,0011A,7,50
12091,18.0,00120,0,28
12092,18.0,00120,2,224
12093,18.0,00120,4,81
12094,18.0,00121,0,75
12095,18.0,00121,2,425
12096,18.0,00121,4,126
12097,18.0,00121,6,26
12098,18.0,00122,0,323
12099,18.0,00122,1,5
12100,18.0,00122,2,2283
12101,18.0,00122,4,1253
12102,18.0,00122,5,124
12103,18.0,00122,6,369
12104,18.0,00122,7,125
12105,18.0,00122,9,11
12106,18.0,00123,0,41
12107,18.0,00123,2,293
12108,18.0,00123,3,10
12109,18.0,00123,4,56
12110,18.0,00123,6,9
12111,18.0,00123,7,8
12112,18.0,00125,0,23
12113,18.0,00125,2,118
12114,18.0,00126,0,40
12115,18.0,00126,2,463
12116,18.0,00126,4,357
12117,18.0,00126,6,99
12118,18.0,00126,7,31
12119,18.0,00127,0,36
12120,18.0,00127,2,394
12121,18.0,00127,4,365
12122,18.0,00127,6,121
12123,18.0,00127,7,60
12124,18.0,00128,2,172
12125,18.0,00128,4,111
12126,18.0,00129,0,68
12127,18.0,00129,2,510
12128,18.0,00129,4,142
12129,18.0,0012A,0,62
12130,18.0,0012A,1,7
12131,18.0,0012A,2,1329
12132,18.0,0012A,3,18
12133,18.0,0012A,4,2328
12134,18.0,0012A,5,69
12135,18.0,0012A,6,956
12136,18.0,0012A,7,1005
12137,18.0,0012A,8,50
12138,18.0,0012B,0,171
12139,18.0,0012B,2,2069
12140,18.0,0012B,3,57
12141,18.0,0012B,4,1627
12142,18.0,0012B,5,97
12143,18.0,0012B,6,371
12144,18.0,0012B,7,176
12145,18.0,0012B,8,9
12146,18.0,0012B,9,21
12147,18.0,0012C,0,1232
12148,18.0,0012C,1,29
12149,18.0,0012C,2,15125
12150,18.0,0012C,3,453
12151,18.0,0012C,4,11556
12152,18.0,0012C,5,626
12153,18.0,0012C,6,2164
12154,18.0,0012C,7,694
12155,18.0,0012C,9,140
12156,18.0,00130,2,163
12157,18.0,00130,4,59
12158,18.0,00130,7,15
12159,18.0,00131,0,117
12160,18.0,00131,1,4
12161,18.0,00131,2,1781
12162,18.0,00131,3,39
12163,18.0,00131,4,1477
12164,18.0,00131,5,144
12165,18.0,00131,6,331
12166,18.0,00131,7,331
12167,18.0,00132,0,140
12168,18.0,00132,2,1202
12169,18.0,00132,3,20
12170,18.0,00132,4,1144
12171,18.0,00132,5,79
12172,18.0,00132,6,334
12173,18.0,00132,7,99
12174,18.0,00133,0,97
12175,18.0,00133,2,895
12176,18.0,00133,4,587
12177,18.0,00133,5,47
12178,18.0,00133,6,151
12179,18.0,00133,9,13
12180,18.0,00134,0,35
12181,18.0,00134,2,247
12182,18.0,00134,4,74
12183,18.0,00137,0,164
12184,18.0,00137,2,1756
12185,18.0,00137,4,954
12186,18.0,00137,5,72
12187,18.0,00137,6,334
12188,18.0,00137,7,64
12189,18.0,00138,0,69
12190,18.0,00138,2,574
12191,18.0,00138,3,18
12192,18.0,00138,4,98
12193,18.0,00139,2,221
12194,18.0,0013A,0,72
12195,18.0,0013A,2,1067
12196,18.0,0013A,4,353
12197,18.0,0013A,5,27
12198,18.0,0013A,6,81
12199,18.0,0013A,7,40
12200,18.0,00140,0,109
12201,18.0,00140,2,1052
12202,18.0,00140,3,28
12203,18.0,00140,4,442
12204,18.0,00140,5,53
12205,18.0,00140,6,126
12206,18.0,00140,7,29
12207,18.0,00141,0,41
12208,18.0,00141,2,544
12209,18.0,00141,3,40
12210,18.0,00141,4,370
12211,18.0,00141,5,36
12212,18.0,00141,6,54
12213,18.0,00142,0,188
12214,18.0,00142,2,1909
12215,18.0,00142,3,49
12216,18.0,00142,4,1394
12217,18.0,00142,5,88
12218,18.0,00142,6,370
12219,18.0,00142,7,133
12220,18.0,00143,0,34
12221,18.0,00143,2,355
12222,18.0,00143,4,109
12223,18.0,00143,5,16
12224,18.0,00143,7,9
12225,18.0,00144,2,251
12226,18.0,00144,3,10
12227,18.0,00144,4,48
12228,18.0,00145,0,52
12229,18.0,00145,2,497
12230,18.0,00145,4,307
12231,18.0,00146,0,18
12232,18.0,00146,2,198
12233,18.0,00146,4,53
12234,18.0,00147,0,34
12235,18.0,00147,2,248
12236,18.0,0032A,2,615
12237,18.0,0032A,4,69
12238,18.0,0037A,2,481
12239,18.0,0037A,4,60
12240,18.0,0037A,6,10
12241,18.0,0037B,0,77
12242,18.0,0037B,2,633
12243,18.0,0037B,4,120
12244,18.0,0037B,5,15
12245,18.0,0059A,0,158
12246,18.0,0059A,1,7
12247,18.0,0059A,2,2722
12248,18.0,0059A,4,1328
12249,18.0,0059A,5,128
12250,18.0,0059A,6,230
12251,18.0,0059A,7,94
12252,18.0,0073A,0,50
12253,18.0,0073A,2,531
12254,18.0,0073A,4,164
12255,18.0,0087A,2,324
12256,18.0,0087A,4,44
12257,18.0,0087A,7,1
12258,18.0,0105A,0,249
12259,18.0,0105A,2,1619
12260,18.0,0105A,3,61
12261,18.0,0105A,4,550
12262,18.0,0105A,5,142
12263,18.0,0105A,6,161
12264,18.0,0105A,7,32
12265,18.0,0117A,0,26
12266,18.0,0117A,2,262
12267,18.0,0117A,3,2
12268,18.0,0117A,4,36
12269,18.0,0128A,0,66
12270,18.0,0128A,2,621
12271,18.0,0128A,4,612
12272,18.0,0128A,5,88
12273,18.0,0128A,6,149
12274,18.0,0128A,7,152
12275,18.0,0130A,0,27
12276,18.0,0130A,2,300
12277,18.0,0130A,4,123
12278,18.0,0130A,6,20
12279,22.0,00001,2,223
12280,22.0,00001,3,5
12281,22.0,00001,4,612
12282,22.0,00001,5,28
12283,22.0,00001,6,322
12284,22.0,00001,7,1048
12285,22.0,00001,8,64
12286,22.0,00002,0,21
12287,22.0,00002,2,460
12288,22.0,00002,3,14
12289,22.0,00002,4,1121
12290,22.0,00002,5,80
12291,22.0,00002,6,561
12292,22.0,00002,7,2336
12293,22.0,00002,8,154
12294,22.0,00002,9,10
12295,22.0,00003,2,858
12296,22.0,00003,4,1646
12297,22.0,00003,5,81
12298,22.0,00003,6,644
12299,22.0,00003,7,1904
12300,22.0,00003,8,90
12301,22.0,00004,0,25
12302,22.0,00004,2,684
12303,22.0,00004,4,1617
12304,22.0,00004,5,108
12305,22.0,00004,6,648
12306,22.0,00004,7,1629
12307,22.0,00004,8,91
12308,22.0,00006,0,33
12309,22.0,00006,2,618
12310,22.0,00006,4,1135
12311,22.0,00006,5,66
12312,22.0,00006,6,345
12313,22.0,00006,7,1122
12314,22.0,00006,8,31
12315,22.0,00006,9,15
12316,22.0,00009,0,329
12317,22.0,00009,2,5412
12318,22.0,00009,3,232
12319,22.0,00009,4,6204
12320,22.0,00009,5,729
12321,22.0,00009,6,947
12322,22.0,00009,7,1287
12323,22.0,00009,8,34
12324,22.0,00009,9,86
12325,22.0,00010,0,101
12326,22.0,00010,2,1978
12327,22.0,00010,3,56
12328,22.0,00010,4,2895
12329,22.0,00010,5,328
12330,22.0,00010,6,718
12331,22.0,00010,7,957
12332,22.0,00010,9,39
12333,22.0,00012,0,27
12334,22.0,00012,2,191
12335,22.0,00012,4,31
12336,22.0,00012,7,3
12337,22.0,00014,0,81
12338,22.0,00014,2,1314
12339,22.0,00014,4,1787
12340,22.0,00014,5,111
12341,22.0,00014,6,374
12342,22.0,00014,7,684
12343,22.0,00014,8,29
12344,22.0,00014,9,20
12345,22.0,00015,0,171
12346,22.0,00015,2,2471
12347,22.0,00015,3,43
12348,22.0,00015,4,3419
12349,22.0,00015,5,120
12350,22.0,00015,6,683
12351,22.0,00015,7,1171
12352,22.0,00015,9,33
12353,22.0,00017,0,24
12354,22.0,00017,2,617
12355,22.0,00017,3,17
12356,22.0,00017,4,1216
12357,22.0,00017,5,65
12358,22.0,00017,6,453
12359,22.0,00017,7,1257
12360,22.0,00017,8,74
12361,22.0,00017,9,18
12362,22.0,00018,0,113
12363,22.0,00018,2,1983
12364,22.0,00018,3,49
12365,22.0,00018,4,2539
12366,22.0,00018,5,222
12367,22.0,00018,6,757
12368,22.0,00018,7,1333
12369,22.0,00018,8,94
12370,22.0,00020,0,244
12371,22.0,00020,1,3
12372,22.0,00020,2,2756
12373,22.0,00020,3,44
12374,22.0,00020,4,3027
12375,22.0,00020,5,143
12376,22.0,00020,6,353
12377,22.0,00020,7,602
12378,22.0,00020,8,35
12379,22.0,00020,9,39
12380,22.0,00021,0,681
12381,22.0,00021,2,6271
12382,22.0,00021,3,236
12383,22.0,00021,4,4697
12384,22.0,00021,5,522
12385,22.0,00021,6,511
12386,22.0,00021,7,649
12387,22.0,00021,8,25
12388,22.0,00021,9,53
12389,22.0,00023,0,269
12390,22.0,00023,2,3814
12391,22.0,00023,3,51
12392,22.0,00023,4,4420
12393,22.0,00023,5,252
12394,22.0,00023,6,569
12395,22.0,00023,7,607
12396,22.0,00023,8,4
12397,22.0,00023,9,44
12398,22.0,00024,2,219
12399,22.0,00024,3,4
12400,22.0,00024,4,51
12401,22.0,00025,0,7
12402,22.0,00025,2,120
12403,22.0,00026,0,142
12404,22.0,00026,2,1420
12405,22.0,00026,3,50
12406,22.0,00026,4,470
12407,22.0,00026,5,132
12408,22.0,00026,6,84
12409,22.0,00027,2,337
12410,22.0,00027,4,233
12411,22.0,00027,6,15
12412,22.0,00028,0,65
12413,22.0,00028,2,1149
12414,22.0,00028,3,39
12415,22.0,00028,4,750
12416,22.0,00028,5,208
12417,22.0,00028,6,158
12418,22.0,00028,7,165
12419,22.0,00028,9,8
12420,22.0,00029,0,131
12421,22.0,00029,2,1780
12422,22.0,00029,3,50
12423,22.0,00029,4,1049
12424,22.0,00029,5,268
12425,22.0,00029,6,407
12426,22.0,00029,7,195
12427,22.0,00030,2,331
12428,22.0,00030,4,79
12429,22.0,00031,2,29
12430,22.0,00032,0,214
12431,22.0,00032,2,2968
12432,22.0,00032,3,186
12433,22.0,00032,4,2268
12434,22.0,00032,5,593
12435,22.0,00032,6,562
12436,22.0,00032,7,458
12437,22.0,00032,8,13
12438,22.0,00033,0,24
12439,22.0,00033,2,229
12440,22.0,00034,0,20
12441,22.0,00034,2,322
12442,22.0,00034,4,62
12443,22.0,00034,5,15
12444,22.0,00034,6,14
12445,22.0,00035,2,73
12446,22.0,00035,3,2
12447,22.0,00035,4,17
12448,22.0,00037,0,41
12449,22.0,00037,2,434
12450,22.0,00037,3,21
12451,22.0,00037,4,123
12452,22.0,00037,5,51
12453,22.0,00037,6,89
12454,22.0,00037,7,12
12455,22.0,00037,9,3
12456,22.0,00038,0,163
12457,22.0,00038,2,1771
12458,22.0,00038,3,38
12459,22.0,00038,4,739
12460,22.0,00038,5,228
12461,22.0,00038,6,403
12462,22.0,00038,7,143
12463,22.0,00038,8,17
12464,22.0,00039,0,76
12465,22.0,00039,2,993
12466,22.0,00039,4,413
12467,22.0,00039,5,194
12468,22.0,00039,6,348
12469,22.0,00039,7,57
12470,22.0,00040,0,94
12471,22.0,00040,2,1219
12472,22.0,00040,4,683
12473,22.0,00040,5,147
12474,22.0,00040,6,551
12475,22.0,00040,7,56
12476,22.0,00040,9,16
12477,22.0,00041,0,198
12478,22.0,00041,2,1624
12479,22.0,00041,3,77
12480,22.0,00041,4,560
12481,22.0,00041,5,265
12482,22.0,00041,6,387
12483,22.0,00041,7,62
12484,22.0,00042,0,99
12485,22.0,00042,2,800
12486,22.0,00042,3,34
12487,22.0,00042,4,253
12488,22.0,00042,5,142
12489,22.0,00042,6,162
12490,22.0,00043,0,203
12491,22.0,00043,2,1308
12492,22.0,00043,3,43
12493,22.0,00043,4,495
12494,22.0,00043,5,220
12495,22.0,00043,6,277
12496,22.0,00043,7,54
12497,22.0,00044,0,268
12498,22.0,00044,2,1652
12499,22.0,00044,3,65
12500,22.0,00044,4,487
12501,22.0,00044,5,238
12502,22.0,00044,6,258
12503,22.0,00044,7,44
12504,22.0,00045,2,320
12505,22.0,00045,4,42
12506,22.0,00046,0,55
12507,22.0,00046,2,441
12508,22.0,00046,4,51
12509,22.0,00047,0,392
12510,22.0,00047,2,3569
12511,22.0,00047,3,108
12512,22.0,00047,4,1496
12513,22.0,00047,5,532
12514,22.0,00047,6,567
12515,22.0,00047,7,236
12516,22.0,00047,8,18
12517,22.0,00048,2,87
12518,22.0,00048,4,18
12519,22.0,00049,0,44
12520,22.0,00049,2,490
12521,22.0,00049,3,24
12522,22.0,00049,4,345
12523,22.0,00049,5,120
12524,22.0,00049,6,154
12525,22.0,00050,2,124
12526,22.0,00052,0,119
12527,22.0,00052,2,1552
12528,22.0,00052,3,65
12529,22.0,00052,4,937
12530,22.0,00052,5,242
12531,22.0,00052,6,441
12532,22.0,00052,7,72
12533,22.0,00053,0,310
12534,22.0,00053,1,8
12535,22.0,00053,2,3222
12536,22.0,00053,3,173
12537,22.0,00053,4,2106
12538,22.0,00053,5,596
12539,22.0,00053,6,885
12540,22.0,00053,7,235
12541,22.0,00053,8,12
12542,22.0,00054,0,88
12543,22.0,00054,2,1047
12544,22.0,00054,3,57
12545,22.0,00054,4,370
12546,22.0,00054,5,225
12547,22.0,00054,6,167
12548,22.0,00054,7,58
12549,22.0,00056,0,16
12550,22.0,00056,2,138
12551,22.0,00056,4,30
12552,22.0,00056,5,10
12553,22.0,00057,2,340
12554,22.0,00057,4,65
12555,22.0,00058,2,200
12556,22.0,00058,4,34
12557,22.0,00058,7,2
12558,22.0,00059,0,61
12559,22.0,00059,2,575
12560,22.0,00059,3,45
12561,22.0,00059,4,179
12562,22.0,00059,5,90
12563,22.0,00059,6,35
12564,22.0,00059,7,20
12565,22.0,0005A,0,208
12566,22.0,0005A,2,2949
12567,22.0,0005A,3,66
12568,22.0,0005A,4,4778
12569,22.0,0005A,5,420
12570,22.0,0005A,6,1439
12571,22.0,0005A,7,4146
12572,22.0,0005A,8,325
12573,22.0,0005A,9,60
12574,22.0,0005B,0,231
12575,22.0,0005B,2,3002
12576,22.0,0005B,3,86
12577,22.0,0005B,4,3189
12578,22.0,0005B,5,244
12579,22.0,0005B,6,497
12580,22.0,0005B,7,1167
12581,22.0,00060,0,72
12582,22.0,00060,2,658
12583,22.0,00060,3,25
12584,22.0,00060,4,190
12585,22.0,00060,5,79
12586,22.0,00060,6,89
12587,22.0,00060,7,20
12588,22.0,00061,2,144
12589,22.0,00061,5,17
12590,22.0,00062,0,1233
12591,22.0,00062,1,42
12592,22.0,00062,2,9813
12593,22.0,00062,3,722
12594,22.0,00062,4,4729
12595,22.0,00062,5,1279
12596,22.0,00062,6,2071
12597,22.0,00062,7,810
12598,22.0,00062,9,87
12599,22.0,00063,0,113
12600,22.0,00063,2,547
12601,22.0,00063,3,59
12602,22.0,00063,4,71
12603,22.0,00063,5,34
12604,22.0,00063,6,8
12605,22.0,00064,0,254
12606,22.0,00064,2,1653
12607,22.0,00064,3,64
12608,22.0,00064,4,551
12609,22.0,00064,5,227
12610,22.0,00064,6,294
12611,22.0,00064,7,42
12612,22.0,00065,0,1327
12613,22.0,00065,2,5076
12614,22.0,00065,3,172
12615,22.0,00065,4,1083
12616,22.0,00065,5,564
12617,22.0,00065,6,752
12618,22.0,00065,7,119
12619,22.0,00065,8,7
12620,22.0,00065,9,15
12621,22.0,00066,0,47
12622,22.0,00066,2,371
12623,22.0,00066,3,25
12624,22.0,00066,4,143
12625,22.0,00066,6,62
12626,22.0,00066,7,26
12627,22.0,00067,2,416
12628,22.0,00067,3,32
12629,22.0,00067,4,95
12630,22.0,00067,5,84
12631,22.0,00067,6,35
12632,22.0,00068,0,86
12633,22.0,00068,1,1
12634,22.0,00068,2,631
12635,22.0,00068,3,22
12636,22.0,00068,4,218
12637,22.0,00068,5,96
12638,22.0,00069,4,51
12639,22.0,00070,0,56
12640,22.0,00070,2,473
12641,22.0,00070,4,335
12642,22.0,00070,6,45
12643,22.0,00070,7,27
12644,22.0,00071,2,70
12645,22.0,00072,0,36
12646,22.0,00072,2,84
12647,22.0,00073,0,75
12648,22.0,00073,2,591
12649,22.0,00073,4,37
12650,22.0,00073,5,8
12651,22.0,00074,0,696
12652,22.0,00074,1,3
12653,22.0,00074,2,3967
12654,22.0,00074,3,308
12655,22.0,00074,4,910
12656,22.0,00074,5,480
12657,22.0,00074,6,724
12658,22.0,00074,7,150
12659,22.0,00075,0,110
12660,22.0,00075,2,846
12661,22.0,00075,3,45
12662,22.0,00075,4,206
12663,22.0,00075,5,97
12664,22.0,00075,6,94
12665,22.0,00076,0,73
12666,22.0,00076,2,469
12667,22.0,00076,3,17
12668,22.0,00076,4,78
12669,22.0,00077,0,109
12670,22.0,00077,2,582
12671,22.0,00077,3,34
12672,22.0,00077,4,244
12673,22.0,00077,5,70
12674,22.0,00077,6,65
12675,22.0,00077,7,19
12676,22.0,00078,0,854
12677,22.0,00078,2,7559
12678,22.0,00078,3,531
12679,22.0,00078,4,4754
12680,22.0,00078,5,1340
12681,22.0,00078,6,2204
12682,22.0,00078,7,1102
12683,22.0,00078,8,61
12684,22.0,00078,9,45
12685,22.0,00079,0,691
12686,22.0,00079,2,5218
12687,22.0,00079,3,346
12688,22.0,00079,4,2037
12689,22.0,00079,5,692
12690,22.0,00079,6,523
12691,22.0,00079,7,205
12692,22.0,0007A,0,126
12693,22.0,0007A,1,4
12694,22.0,0007A,2,2472
12695,22.0,0007A,3,66
12696,22.0,0007A,4,3859
12697,22.0,0007A,5,338
12698,22.0,0007A,6,1006
12699,22.0,0007A,7,1799
12700,22.0,0007A,8,59
12701,22.0,0007B,0,340
12702,22.0,0007B,1,3
12703,22.0,0007B,2,4641
12704,22.0,0007B,3,113
12705,22.0,0007B,4,4989
12706,22.0,0007B,5,355
12707,22.0,0007B,6,894
12708,22.0,0007B,7,1212
12709,22.0,0007B,9,77
12710,22.0,00080,0,462
12711,22.0,00080,2,3505
12712,22.0,00080,3,145
12713,22.0,00080,4,961
12714,22.0,00080,5,387
12715,22.0,00080,6,370
12716,22.0,00080,7,141
12717,22.0,00080,9,6
12718,22.0,00081,2,174
12719,22.0,00081,4,17
12720,22.0,00081,6,5
12721,22.0,00082,0,51
12722,22.0,00082,2,348
12723,22.0,00082,4,53
12724,22.0,00083,0,66
12725,22.0,00083,2,366
12726,22.0,00083,5,10
12727,22.0,00083,6,13
12728,22.0,00084,0,578
12729,22.0,00084,1,7
12730,22.0,00084,2,3842
12731,22.0,00084,3,176
12732,22.0,00084,4,992
12733,22.0,00084,5,296
12734,22.0,00084,6,617
12735,22.0,00084,7,152
12736,22.0,00084,8,15
12737,22.0,00084,9,47
12738,22.0,00085,0,197
12739,22.0,00085,2,1358
12740,22.0,00085,3,62
12741,22.0,00085,4,360
12742,22.0,00085,5,126
12743,22.0,00085,6,154
12744,22.0,00085,7,49
12745,22.0,00086,0,245
12746,22.0,00086,2,1754
12747,22.0,00086,4,422
12748,22.0,00086,5,125
12749,22.0,00086,6,176
12750,22.0,00086,7,63
12751,22.0,00087,0,98
12752,22.0,00087,2,890
12753,22.0,00087,4,96
12754,22.0,00087,5,42
12755,22.0,00088,0,59
12756,22.0,00088,2,912
12757,22.0,00088,4,1018
12758,22.0,00088,5,154
